<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Сургнфгз;W;20110627;000000;27.345;28.4;27.106;28.288;104664300;0
Сургнфгз;W;20110704;000000;28.309;29.318;27.9;28.911;107027200;0
Сургнфгз;W;20110711;000000;28.63;28.841;27.3;27.752;109512500;0
Сургнфгз;W;20110718;000000;27.752;28.498;27.453;28.401;103434500;0
Сургнфгз;W;20110725;000000;28.151;28.495;27.501;27.771;95327000;0
Сургнфгз;W;20110801;000000;28.11;28.55;25.7;25.948;157807500;0
Сургнфгз;W;20110808;000000;25.235;25.554;20.41;22.412;311081700;0
Сургнфгз;W;20110815;000000;22.7;24.2;21.641;22.72;175651400;0
Сургнфгз;W;20110822;000000;22.405;24.121;22.198;23.196;177962300;0
Сургнфгз;W;20110829;000000;23.84;24.989;23.514;24.041;183294900;0
Сургнфгз;W;20110905;000000;23.65;24.634;22.905;23.488;175143700;0
Сургнфгз;W;20110912;000000;23.199;25.536;22.45;25.34;285432000;0
Сургнфгз;W;20110919;000000;25;26.641;22.87;24.196;242416800;0
Сургнфгз;W;20110926;000000;24;26.6;23.117;26.2;201153300;0
Сургнфгз;W;20111003;000000;25.727;26.695;25.08;25.223;193940100;0
Сургнфгз;W;20111010;000000;25.5;26.3;25.068;25.55;146591200;0
Сургнфгз;W;20111017;000000;25.754;25.787;24.13;24.899;162114500;0
Сургнфгз;W;20111024;000000;25.1;27.097;24.65;26.42;161445800;0
Сургнфгз;W;20111031;000000;25.755;26.73;25.65;26.685;104065300;0
Сургнфгз;W;20111107;000000;26.63;27.53;25.825;27.363;117294100;0
Сургнфгз;W;20111114;000000;27.606;28.819;27.15;28.37;154575900;0
Сургнфгз;W;20111121;000000;28.112;28.2;26.154;26.9;123212600;0
Сургнфгз;W;20111128;000000;27.09;30.1;27.033;29.421;143219300;0
Сургнфгз;W;20111205;000000;29.599;29.686;26.1;26.749;143404700;0
Сургнфгз;W;20111212;000000;26.775;27.264;24.9;24.97;216990400;0
Сургнфгз;W;20111219;000000;24.825;25.7;24.305;24.66;120909200;0
Сургнфгз;W;20111226;000000;24.688;25.6;24.325;25.28;56360800;0
Сургнфгз;W;20120102;000000;25.424;26.474;25.38;26;57058300;0
Сургнфгз;W;20120109;000000;26.243;26.745;25.707;26.05;103695500;0
Сургнфгз;W;20120116;000000;25.9;27.677;25.754;27.4;140048900;0
Сургнфгз;W;20120123;000000;27.439;28.599;26.933;27.565;127912100;0
Сургнфгз;W;20120130;000000;27.563;29.4;27.253;29.35;126512600;0
Сургнфгз;W;20120206;000000;29.35;29.71;27.95;27.975;123678800;0
Сургнфгз;W;20120213;000000;28.3;29.342;28.226;28.74;110318700;0
Сургнфгз;W;20120220;000000;28.99;30.749;28.59;30.577;140128900;0
Сургнфгз;W;20120227;000000;30.301;30.8;29.8;30.58;164391500;0
Сургнфгз;W;20120305;000000;30.6;31.177;29.005;30.953;118160900;0
Сургнфгз;W;20120312;000000;30.767;33.894;30.617;32.699;204472900;0
Сургнфгз;W;20120319;000000;32.732;32.869;29.231;29.8;188642200;0
Сургнфгз;W;20120326;000000;29.985;31.291;28.241;28.8;220903500;0
Сургнфгз;W;20120402;000000;29.125;29.97;28.139;28.219;182343500;0
Сургнфгз;W;20120409;000000;28.134;29.299;27.554;28.67;180942400;0
Сургнфгз;W;20120416;000000;28.477;29.44;24.115;29.28;192136000;0
Сургнфгз;W;20120423;000000;28.978;29.143;27.699;28.855;111848500;0
Сургнфгз;W;20120430;000000;29.022;29.471;26.409;26.673;93100800;0
Сургнфгз;W;20120507;000000;26.099;28.3;26.069;27.42;85613800;0
Сургнфгз;W;20120514;000000;26.9;27.599;24.252;24.789;164184900;0
Сургнфгз;W;20120521;000000;25.006;25.599;24.05;25.384;133268600;0
Сургнфгз;W;20120528;000000;25.6;26.19;24.031;24.77;128084900;0
Сургнфгз;W;20120604;000000;24.125;26.049;24.125;26.009;147362900;0
Сургнфгз;W;20120611;000000;26.005;26.897;25.72;26.743;95173000;0
Сургнфгз;W;20120618;000000;26.861;28.121;25.95;26.056;128648100;0
Сургнфгз;W;20120625;000000;26.1;26.8;25.272;26.748;126398200;0
Сургнфгз;W;20120702;000000;26.701;28.682;26.548;27.895;148873500;0
Сургнфгз;W;20120709;000000;27.83;28.251;26.24;27.221;135078400;0
Сургнфгз;W;20120716;000000;27.376;27.797;26.768;27.167;99732500;0
Сургнфгз;W;20120723;000000;26.8;26.9;25.307;26.69;147706000;0
Сургнфгз;W;20120730;000000;26.8;28.15;26.79;27.894;144209400;0
Сургнфгз;W;20120806;000000;27.894;28.831;27.401;28.799;136341400;0
Сургнфгз;W;20120813;000000;28.8;29.289;28.081;28.3;124144000;0
Сургнфгз;W;20120820;000000;28.399;29;27.501;28.5;124486200;0
Сургнфгз;W;20120827;000000;28.6;28.679;27.586;27.881;78830600;0
Сургнфгз;W;20120903;000000;28;29.179;27.65;28.799;143865000;0
Сургнфгз;W;20120910;000000;28.944;31.49;28.35;31.38;162764100;0
Сургнфгз;W;20120917;000000;31.28;31.5;28.255;28.608;237567200;0
Сургнфгз;W;20120924;000000;28.575;28.989;27.553;28.163;156065900;0
Сургнфгз;W;20121001;000000;28.013;29.287;28.012;28.762;145345400;0
Сургнфгз;W;20121008;000000;28.567;29.14;28.023;28.3;100876000;0
Сургнфгз;W;20121015;000000;28.266;29.1;28.119;28.465;99510100;0
Сургнфгз;W;20121022;000000;28.212;28.776;27.217;27.638;114829800;0
Сургнфгз;W;20121029;000000;27.635;28.1;26.813;27.951;102770600;0
Сургнфгз;W;20121105;000000;27.862;28.53;26.485;26.89;93380900;0
Сургнфгз;W;20121112;000000;27.244;27.244;25.102;25.661;120499400;0
Сургнфгз;W;20121119;000000;25.8;26.402;25.556;26.35;88740400;0
Сургнфгз;W;20121126;000000;26.345;27.673;25.35;26.079;109729300;0
Сургнфгз;W;20121203;000000;26.243;27.36;25.96;26.967;119755300;0
Сургнфгз;W;20121210;000000;27.124;27.75;25.951;27.428;112841900;0
Сургнфгз;W;20121217;000000;27.503;27.54;26.961;27.027;105878500;0
Сургнфгз;W;20121224;000000;27.08;27.239;26.655;26.8;52798400;0
Сургнфгз;W;20130107;000000;27.685;28.356;27.5;27.97;72096500;0
Сургнфгз;W;20130114;000000;28;28.787;27.817;28.703;86319600;0
Сургнфгз;W;20130121;000000;28.744;29.541;28.26;29.492;97704800;0
Сургнфгз;W;20130128;000000;29.585;32.149;29.401;31.387;230180900;0
Сургнфгз;W;20130204;000000;31.499;31.499;29.92;30.12;129091600;0
Сургнфгз;W;20130211;000000;30.22;31.189;29.237;30.396;138146200;0
Сургнфгз;W;20130218;000000;30.146;30.606;29.05;29.089;94376000;0
Сургнфгз;W;20130225;000000;29.178;29.429;28.282;28.584;105735900;0
Сургнфгз;W;20130304;000000;28.586;29.443;28.221;29.136;70889300;0
Сургнфгз;W;20130311;000000;29.25;30.047;28.825;28.886;119986400;0
Сургнфгз;W;20130318;000000;28.448;28.548;27.25;27.252;126420200;0
Сургнфгз;W;20130325;000000;27.505;27.979;26.205;27.818;108123300;0
Сургнфгз;W;20130401;000000;27.7;30.749;27.661;29.849;171004500;0
Сургнфгз;W;20130408;000000;29.977;30.41;28.066;28.199;105304700;0
Сургнфгз;W;20130415;000000;27.97;28.149;26.13;27.68;144711900;0
Сургнфгз;W;20130422;000000;27.9;28.547;25.811;28.148;205827000;0
Сургнфгз;W;20130429;000000;28.148;28.845;25.511;26.646;170142200;0
Сургнфгз;W;20130506;000000;26.7;27.143;26.174;26.398;90664800;0
Сургнфгз;W;20130513;000000;26.394;26.495;25.277;26.401;149924500;0
Сургнфгз;W;20130520;000000;26.656;26.808;25.153;25.202;136018100;0
Сургнфгз;W;20130527;000000;25.35;25.9;24.24;24.3;158454400;0
Сургнфгз;W;20130603;000000;24.055;24.723;23.47;24.551;159902900;0
Сургнфгз;W;20130610;000000;24.753;25.43;23.75;24.205;158192900;0
Сургнфгз;W;20130617;000000;24.145;25.078;24.109;24.543;145996800;0
Сургнфгз;W;20130624;000000;24.4;26.1;24.2;25.923;124871400;0
Сургнфгз;W;20130701;000000;25.541;25.956;24.89;25.209;86696700;0
Сургнфгз;W;20130708;000000;25.248;27.059;25.177;26.82;142873800;0
Сургнфгз;W;20130715;000000;26.9;27.623;26.05;26.225;135320200;0
Сургнфгз;W;20130722;000000;26.263;27.28;26.1;26.84;72958800;0
Сургнфгз;W;20130729;000000;26.825;27.398;25.927;26.156;105771100;0
Сургнфгз;W;20130805;000000;26.25;26.295;25.008;25.484;103887200;0
Сургнфгз;W;20130812;000000;25.484;26.362;25.318;25.589;91809000;0
Сургнфгз;W;20130819;000000;23.621;26.125;23.621;25.959;78501700;0
Сургнфгз;W;20130826;000000;26.069;26.3;25.363;26.072;88400700;0
Сургнфгз;W;20130902;000000;26.205;27.864;26.059;27.394;118915800;0
Сургнфгз;W;20130909;000000;27.445;27.89;26.731;26.99;136813700;0
Сургнфгз;W;20130916;000000;27.045;28.12;27.045;27.515;135423200;0
Сургнфгз;W;20130923;000000;27.533;28.7;27.301;28.56;118030900;0
Сургнфгз;W;20130930;000000;28.36;28.589;27.717;28.099;119028800;0
Сургнфгз;W;20131007;000000;27.995;29.387;27.811;28.996;97436700;0
Сургнфгз;W;20131014;000000;28.922;29.9;28.671;29.45;131451200;0
Сургнфгз;W;20131021;000000;29.5;29.77;28.211;28.388;117610000;0
Сургнфгз;W;20131028;000000;28.41;28.804;28.11;28.75;105329700;0
Сургнфгз;W;20131104;000000;28.823;29.233;28.221;28.401;98595800;0
Сургнфгз;W;20131111;000000;28.501;28.598;27.621;28.13;117950000;0
Сургнфгз;W;20131118;000000;28.255;28.717;27.801;28.265;102566700;0
Сургнфгз;W;20131125;000000;28.267;28.622;27.329;27.398;127849700;0
Сургнфгз;W;20131202;000000;27.355;27.539;26.479;26.9;164897000;0
Сургнфгз;W;20131209;000000;27;27.549;26.838;27.04;131347500;0
Сургнфгз;W;20131216;000000;26.951;28.678;26.801;28.031;143050200;0
Сургнфгз;W;20131223;000000;28.149;28.389;27.973;28.091;54238800;0
Сургнфгз;W;20131230;000000;28.06;28.37;28.05;28.364;9145400;0
Сургнфгз;W;20140106;000000;28.21;28.25;27.201;27.51;70428400;0
Сургнфгз;W;20140113;000000;27.605;28.237;27.445;27.701;104164200;0
Сургнфгз;W;20140120;000000;27.312;28.693;27.312;28.417;101494200;0
Сургнфгз;W;20140127;000000;28.2;28.679;26.925;26.945;193172100;0
Сургнфгз;W;20140203;000000;27.005;27.329;26.366;27.299;127779000;0
Сургнфгз;W;20140210;000000;27.4;27.9;27.093;27.284;110589900;0
Сургнфгз;W;20140217;000000;27.403;27.835;26.651;27.683;88197200;0
Сургнфгз;W;20140224;000000;27.606;28.466;27.29;27.35;152172200;0
Сургнфгз;W;20140303;000000;26.725;27.484;25.631;26.932;218283500;0
Сургнфгз;W;20140310;000000;26.406;27.04;25.244;25.477;181846000;0
Сургнфгз;W;20140317;000000;25.6;27;25.15;26.289;217442900;0
Сургнфгз;W;20140324;000000;25.802;26.647;25.266;25.521;157643500;0
Сургнфгз;W;20140331;000000;25.391;26.379;25.391;26.147;147449100;0
Сургнфгз;W;20140407;000000;25.99;26.124;25.508;25.9;145101700;0
Сургнфгз;W;20140414;000000;25.811;26.191;24.922;25.7;143351400;0
Сургнфгз;W;20140421;000000;25.701;25.824;24.463;24.575;101894800;0
Сургнфгз;W;20140428;000000;24.351;25.549;24.128;24.82;123064700;0
Сургнфгз;W;20140505;000000;24.859;25.489;24.667;25.27;93640000;0
Сургнфгз;W;20140512;000000;25.375;25.574;25.027;25.574;107283200;0
Сургнфгз;W;20140519;000000;25.486;26.488;25.48;26.307;129230800;0
Сургнфгз;W;20140526;000000;26.39;26.699;25.089;25.089;94382100;0
Сургнфгз;W;20140602;000000;25.49;27.282;25.42;27.139;124895600;0
Сургнфгз;W;20140609;000000;27.152;27.65;26.7;27.559;53141100;0
Сургнфгз;W;20140616;000000;27.4;28.474;26.763;27.186;159307100;0
Сургнфгз;W;20140623;000000;27.275;27.825;26.257;26.6;78406300;0
Сургнфгз;W;20140630;000000;26.641;27.728;26.111;26.595;74729400;0
Сургнфгз;W;20140707;000000;26.647;27.724;26.3;26.9;89548300;0
Сургнфгз;W;20140714;000000;26.99;27;24.778;24.811;112221300;0
Сургнфгз;W;20140721;000000;24.93;25.327;24.452;24.86;103188000;0
Сургнфгз;W;20140728;000000;24.8;25.627;24.421;25.511;89268100;0
Сургнфгз;W;20140804;000000;25.5;26.435;24.959;25.269;136264500;0
Сургнфгз;W;20140811;000000;25.38;26.469;25.303;26.116;88825700;0
Сургнфгз;W;20140818;000000;26.052;27.211;25.778;26.583;79153900;0
Сургнфгз;W;20140825;000000;27.015;27.015;25.525;25.525;83081400;0
Сургнфгз;W;20140901;000000;25.778;27.025;25.522;26.766;89573900;0
Сургнфгз;W;20140908;000000;26.758;27.55;26.462;26.95;80246700;0
Сургнфгз;W;20140915;000000;26.629;27.777;26.563;27.136;123695000;0
Сургнфгз;W;20140922;000000;27.04;27.659;26.74;26.977;67256500;0
Сургнфгз;W;20140929;000000;27.049;27.326;25.38;26.01;112135700;0
Сургнфгз;W;20141006;000000;26.2;26.9;25.67;25.75;94670800;0
Сургнфгз;W;20141013;000000;25.745;27.22;25.7;26.965;117912300;0
Сургнфгз;W;20141020;000000;27.16;27.21;25.7;26.215;132920500;0
Сургнфгз;W;20141027;000000;26.405;28.795;26.405;28.795;187790500;0
Сургнфгз;W;20141103;000000;28.6;29.17;27.72;27.765;123859500;0
Сургнфгз;W;20141110;000000;27.965;29.08;27.775;28.95;135078300;0
Сургнфгз;W;20141117;000000;28.755;30.68;28.7;29.7;146364200;0
Сургнфгз;W;20141124;000000;29.695;29.9;28.555;29.2;113322700;0
Сургнфгз;W;20141201;000000;29;31.675;28.95;29.85;176596200;0
Сургнфгз;W;20141208;000000;29.975;30.77;26.2;26.45;200707400;0
Сургнфгз;W;20141215;000000;26.7;27.18;21.815;24.42;335238900;0
Сургнфгз;W;20141222;000000;25;25.4;23.805;24.3;117023800;0
Сургнфгз;W;20141229;000000;24.18;25.65;23.205;23.52;45287800;0
Сургнфгз;W;20150105;000000;23.35;26.8;23.235;25.65;78095300;0
Сургнфгз;W;20150112;000000;25.51;26.705;25.1;26.15;104766200;0
Сургнфгз;W;20150119;000000;26.155;30.425;26.03;29.475;221873700;0
Сургнфгз;W;20150126;000000;29.47;31.665;28.1;31.1;251629200;0
Сургнфгз;W;20150202;000000;31.3;36.17;30.62;35.5;234119600;0
Сургнфгз;W;20150209;000000;35.7;38.05;35.545;36.6;314736900;0
Сургнфгз;W;20150216;000000;36.95;36.95;34.04;34.335;131918700;0
Сургнфгз;W;20150223;000000;33.84;35.6;33.12;34.2;116583400;0
Сургнфгз;W;20150302;000000;34.575;37.465;34.51;35.085;132754500;0
Сургнфгз;W;20150309;000000;34.755;35.035;33.51;33.985;92947800;0
Сургнфгз;W;20150316;000000;33.845;36.1;32.91;35.225;135293900;0
Сургнфгз;W;20150323;000000;35.455;36.685;34.505;35.1;119291900;0
Сургнфгз;W;20150330;000000;35.1;37.745;34.9;36.69;138847500;0
Сургнфгз;W;20150406;000000;36.72;37.58;35.41;35.99;92727200;0
Сургнфгз;W;20150413;000000;36.19;39.8;35.86;37.5;139448300;0
Сургнфгз;W;20150420;000000;37.62;38.475;35.17;36.8;119993100;0
Сургнфгз;W;20150427;000000;37.35;38.4;35.94;38.4;74129100;0
Сургнфгз;W;20150504;000000;38.305;39.165;36;36.45;86805900;0
Сургнфгз;W;20150511;000000;36.57;36.755;34.81;35.94;109839400;0
Сургнфгз;W;20150518;000000;36.01;36.25;33.2;34.6;91765300;0
Сургнфгз;W;20150525;000000;34.495;34.62;31;31;93412000;0
Сургнфгз;W;20150601;000000;31.46;32.63;31.08;31.9;98316000;0
Сургнфгз;W;20150608;000000;31.95;32.1;31.18;31.7;71218900;0
Сургнфгз;W;20150615;000000;31.7;33.955;31.415;33.885;123347200;0
Сургнфгз;W;20150622;000000;34;34.87;33.1;33.5;76611800;0
Сургнфгз;W;20150629;000000;33.08;33.365;32.52;32.67;81540100;0
Сургнфгз;W;20150706;000000;32.4;32.9;30.64;30.88;96284600;0
Сургнфгз;W;20150713;000000;30.88;33.58;30.31;32.66;143265100;0
Сургнфгз;W;20150720;000000;32.6;32.95;31.03;31.05;88247700;0
Сургнфгз;W;20150727;000000;31.005;34.375;30.805;33.995;146140400;0
Сургнфгз;W;20150803;000000;34.3;34.385;33.555;33.905;101206600;0
Сургнфгз;W;20150810;000000;34.045;35.41;33.585;35.3;119532000;0
Сургнфгз;W;20150817;000000;35.3;35.945;33.05;33.06;139596900;0
Сургнфгз;W;20150824;000000;32.305;35.03;31.25;34.825;174242100;0
Сургнфгз;W;20150831;000000;34.77;35.07;33.4;34.1;116956900;0
Сургнфгз;W;20150907;000000;34.1;35.495;33.83;35.24;79179500;0
Сургнфгз;W;20150914;000000;35.17;35.73;34.065;34.2;100481700;0
Сургнфгз;W;20150921;000000;34.505;34.54;32.405;33.675;98819600;0
Сургнфгз;W;20150928;000000;33.6;33.975;32.63;33.3;76724300;0
Сургнфгз;W;20151005;000000;33.395;36.365;33.38;36.105;110394700;0
Сургнфгз;W;20151012;000000;36.025;36.53;34.845;35.48;87479600;0
Сургнфгз;W;20151019;000000;35.45;36.3;35.45;36.03;71255500;0
Сургнфгз;W;20151026;000000;35.99;36.115;34.535;35.785;83966200;0
Сургнфгз;W;20151102;000000;35.655;36.28;35.42;35.575;57950400;0
Сургнфгз;W;20151109;000000;35.77;35.775;34.6;34.915;76359600;0
Сургнфгз;W;20151116;000000;34.85;36.03;34.595;34.905;122516500;0
Сургнфгз;W;20151123;000000;34.92;36.775;34.71;34.75;112963000;0
Сургнфгз;W;20151130;000000;34.725;35.635;33.36;34.155;131389200;0
Сургнфгз;W;20151207;000000;34.235;34.795;33.825;34.03;100128000;0
Сургнфгз;W;20151214;000000;33.94;35.4;33.355;34.25;89805900;0
Сургнфгз;W;20151221;000000;34.31;34.575;33.84;33.915;52481700;0
Сургнфгз;W;20151228;000000;33.935;34.59;33.505;33.975;35448700;0
Сургнфгз;W;20160104;000000;34.19;34.485;33.76;34.005;28303300;0
Сургнфгз;W;20160111;000000;33.33;34.45;32.29;32.465;119492500;0
Сургнфгз;W;20160118;000000;32.14;35.7;32;35.2;154686300;0
Сургнфгз;W;20160125;000000;35.525;37.78;34.635;36.565;117068000;0
Сургнфгз;W;20160201;000000;36.81;38.385;36.28;37.7;85973700;0
Сургнфгз;W;20160208;000000;37.61;37.93;35.5;37.19;109387200;0
Сургнфгз;W;20160215;000000;37.72;38.65;36.97;38.23;85099400;0
Сургнфгз;W;20160222;000000;38.26;39.76;38.05;39.29;69332200;0
Сургнфгз;W;20160229;000000;39.08;40.075;38.505;40.075;86950600;0
Сургнфгз;W;20160307;000000;40.255;41.155;39.82;40.3;78207200;0
Сургнфгз;W;20160314;000000;40.155;40.7;38.815;38.815;205033500;0
Сургнфгз;W;20160321;000000;38.8;39.805;38.105;38.755;93837200;0
Сургнфгз;W;20160328;000000;38.845;39.9;38.05;39.645;100344200;0
Сургнфгз;W;20160404;000000;39.6;40;37.08;37.6;100071400;0
Сургнфгз;W;20160411;000000;37.6;38.195;36.51;36.86;103805700;0
Сургнфгз;W;20160418;000000;36.4;36.675;35.015;36.395;143386400;0
Сургнфгз;W;20160425;000000;36.38;36.395;34.08;34.1;91479900;0
Сургнфгз;W;20160502;000000;33.73;34.29;32.715;32.875;113865600;0
Сургнфгз;W;20160509;000000;32.8;34.45;32.61;33.43;121703300;0
Сургнфгз;W;20160516;000000;33.515;34.385;32.755;33.65;101913300;0
Сургнфгз;W;20160523;000000;33.635;33.975;33.155;33.8;59525400;0
Сургнфгз;W;20160530;000000;33.61;34.38;32.83;33.02;77140800;0
Сургнфгз;W;20160606;000000;33.18;34.185;32.82;32.82;88393000;0
Сургнфгз;W;20160613;000000;33.1;34.395;33.08;33.6;91699200;0
Сургнфгз;W;20160620;000000;33.87;34.365;32.1;33.695;86589000;0
