<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Система ао;W;20170717;000000;11.88;11.89;10.9;11.22;105528200;0
Система ао;W;20170724;000000;11.31;11.33;10.96;11.105;45874500;0
Система ао;W;20170731;000000;11.06;12.12;11.06;11.835;49198100;0
Система ао;W;20170807;000000;11.835;12.37;10.865;11.56;60930700;0
Система ао;W;20170814;000000;11.32;12.24;11.32;11.55;54039600;0
Система ао;W;20170821;000000;11.685;12.4;11.01;11.44;106674300;0
Система ао;W;20170828;000000;11.405;11.965;11.11;11.955;79981600;0
Система ао;W;20170904;000000;11.9;14.45;11.27;13.745;237957300;0
Система ао;W;20170911;000000;13.87;14.05;13.3;14.05;66165500;0
Система ао;W;20170918;000000;14.005;14.09;13.435;13.5;41111900;0
Система ао;W;20170925;000000;13.48;13.8;13.175;13.36;35678300;0
Система ао;W;20171002;000000;13.205;13.385;12.91;13.04;36774000;0
Система ао;W;20171009;000000;13.015;13.375;12.97;13.3;28953200;0
Система ао;W;20171016;000000;13.335;13.67;13.14;13.44;44752800;0
Система ао;W;20171023;000000;13.31;13.64;13.11;13.27;48978700;0
Система ао;W;20171030;000000;13.29;13.38;13.015;13.02;23548200;0
Система ао;W;20171106;000000;13.14;13.41;12.61;12.95;44886600;0
Система ао;W;20171113;000000;12.74;13.3;11.5;11.975;97844300;0
Система ао;W;20171120;000000;12;12.245;11.33;11.46;61573000;0
Система ао;W;20171127;000000;11.6;11.88;10.375;11.32;342056800;0
Система ао;W;20171204;000000;11.195;11.995;9.25;10.01;299346900;0
Система ао;W;20171211;000000;10.195;11.08;9.805;10.3;170342200;0
Система ао;W;20171218;000000;10.32;11.9;8.45;11.32;493910900;0
Система ао;W;20171225;000000;12.45;14.1;11.81;12.09;337835900;0
Система ао;W;20180101;000000;12.485;12.55;12.22;12.39;46639700;0
Система ао;W;20180108;000000;12.545;12.84;12.4;12.65;72175500;0
Система ао;W;20180115;000000;12.77;12.825;12.455;12.5;107016700;0
Система ао;W;20180122;000000;12.51;13.1;12;12.055;160895700;0
Система ао;W;20180129;000000;12.115;12.365;11.9;12;79077400;0
Система ао;W;20180205;000000;11.95;12.05;11.22;11.755;91817100;0
Система ао;W;20180212;000000;11.96;12.715;11.86;12.2;140871200;0
Система ао;W;20180219;000000;12.365;12.64;12.15;12.36;88237700;0
Система ао;W;20180226;000000;12.58;12.59;11.93;11.99;81574800;0
Система ао;W;20180305;000000;12.07;12.28;11.95;12.025;57267600;0
Система ао;W;20180312;000000;12.125;12.13;11.7;11.7;150226600;0
Система ао;W;20180319;000000;11.84;12.07;11.71;11.875;69160200;0
Система ао;W;20180326;000000;11.875;11.92;11.51;11.85;59280000;0
Система ао;W;20180402;000000;11.85;11.95;11.355;11.415;88970600;0
Система ао;W;20180409;000000;11.4;11.43;9.89;10.3;234632000;0
Система ао;W;20180416;000000;10.15;10.9;10.095;10.825;84829000;0
Система ао;W;20180423;000000;10.875;11.09;10.655;11.02;60859800;0
Система ао;W;20180430;000000;11.09;11.37;10.705;10.845;38430100;0
Система ао;W;20180507;000000;10.86;11.055;10.76;10.96;40007600;0
Система ао;W;20180514;000000;10.915;11.095;10.615;10.715;55851700;0
Система ао;W;20180521;000000;10.71;10.715;10.115;10.365;78242200;0
Система ао;W;20180528;000000;10.365;10.615;10.24;10.39;41751400;0
Система ао;W;20180604;000000;10.47;10.47;10;10.07;48133900;0
Система ао;W;20180611;000000;10.03;10.085;9.725;9.8;33128600;0
Система ао;W;20180618;000000;9.79;9.885;8.4;8.805;178970700;0
Система ао;W;20180625;000000;8.8;8.95;8.32;8.81;130197000;0
Система ао;W;20180702;000000;8.925;9.3;8.755;9.225;82075300;0
Система ао;W;20180709;000000;9.325;9.42;9;9;63935300;0
Система ао;W;20180716;000000;9.12;9.2;8.665;8.71;76301800;0
Система ао;W;20180723;000000;8.715;8.955;8.65;8.86;54983800;0
Система ао;W;20180730;000000;8.81;9.37;8.765;8.89;82754700;0
Система ао;W;20180806;000000;8.9;9.14;8.41;8.495;84063300;0
Система ао;W;20180813;000000;8.455;8.585;8.31;8.44;52385300;0
Система ао;W;20180820;000000;8.485;8.66;8.25;8.365;51202400;0
Система ао;W;20180827;000000;8.38;8.69;8.275;8.29;54399000;0
Система ао;W;20180903;000000;8.2;8.275;7.835;7.87;68910800;0
Система ао;W;20180910;000000;7.9;8.38;7.785;8.29;67362100;0
Система ао;W;20180917;000000;8.305;9.02;8.305;9.01;113058700;0
Система ао;W;20180924;000000;9.105;9.245;8.42;8.7;68544000;0
Система ао;W;20181001;000000;8.74;9.125;8.45;8.505;78519800;0
Система ао;W;20181008;000000;8.5;8.5;8;8.195;68767200;0
Система ао;W;20181015;000000;8.23;8.525;8.12;8.175;50303800;0
Система ао;W;20181022;000000;8.125;8.22;7.65;7.65;58689800;0
Система ао;W;20181029;000000;7.7;8.21;7.7;8.13;42931700;0
Система ао;W;20181105;000000;8.13;8.356;8.01;8.13;32669500;0
Система ао;W;20181112;000000;8.16;8.214;7.867;7.95;42224300;0
Система ао;W;20181119;000000;7.94;8.014;7.711;7.87;37627800;0
Система ао;W;20181126;000000;7.9;8.604;7.6;8.569;113322600;0
Система ао;W;20181203;000000;8.65;8.9;8.23;8.23;57905300;0
Система ао;W;20181210;000000;8.248;8.308;7.875;7.995;47466600;0
Система ао;W;20181217;000000;7.97;8.115;7.89;7.903;48051900;0
Система ао;W;20181224;000000;7.91;8.101;7.675;7.999;62308800;0
Система ао;W;20181231;000000;8.03;8.24;7.961;8.24;9853900;0
Система ао;W;20190107;000000;8.245;8.465;8.16;8.442;30876900;0
Система ао;W;20190114;000000;8.44;9.236;8.357;9.1;95254900;0
Система ао;W;20190121;000000;9.19;9.844;9.024;9.535;212377200;0
Система ао;W;20190128;000000;9.55;9.738;9.362;9.532;76440600;0
Система ао;W;20190204;000000;9.532;10.28;9.315;9.54;206787600;0
Система ао;W;20190211;000000;9.54;10.018;9.346;9.705;113748000;0
Система ао;W;20190218;000000;9.77;9.95;9.52;9.74;91047000;0
Система ао;W;20190225;000000;9.816;10.028;9.485;9.901;96309300;0
Система ао;W;20190304;000000;9.85;9.99;9.7;9.83;42528600;0
Система ао;W;20190311;000000;9.809;10;9.756;10;64763500;0
Система ао;W;20190318;000000;9.958;9.978;9.78;9.8;69633000;0
Система ао;W;20190325;000000;9.8;9.85;9.472;9.542;39696600;0
Система ао;W;20190401;000000;9.447;9.6;9.008;9.06;117680500;0
Система ао;W;20190408;000000;9;9.27;9;9.135;61423200;0
Система ао;W;20190415;000000;9.15;9.216;9.021;9.089;25230900;0
Система ао;W;20190422;000000;9.1;9.145;8.769;8.903;37429300;0
Система ао;W;20190429;000000;8.93;9;8.649;8.85;36115200;0
Система ао;W;20190506;000000;8.79;8.899;8.51;8.566;27918000;0
Система ао;W;20190513;000000;8.6;8.871;8.46;8.84;55956200;0
Система ао;W;20190520;000000;8.821;9.35;8.72;9.2;60623900;0
Система ао;W;20190527;000000;9.201;9.349;9.017;9.02;49037100;0
Система ао;W;20190603;000000;9.02;9.298;9;9.23;70348900;0
Система ао;W;20190610;000000;9.23;9.4;9.189;9.281;42651200;0
Система ао;W;20190617;000000;9.294;9.8;9.281;9.42;103635500;0
Система ао;W;20190624;000000;9.48;9.976;9.448;9.873;93664600;0
Система ао;W;20190701;000000;9.892;12.097;9.892;11.4;424048900;0
Система ао;W;20190708;000000;11.583;12.111;11.258;11.83;167412200;0
Система ао;W;20190715;000000;11.898;11.963;11.39;11.82;76872300;0
Система ао;W;20190722;000000;11.888;11.924;11.41;11.714;44753800;0
Система ао;W;20190729;000000;11.75;12.395;11.731;11.78;128571500;0
Система ао;W;20190805;000000;11.75;12.12;11.633;11.805;37597400;0
Система ао;W;20190812;000000;11.836;11.965;10.414;10.5;109626900;0
Система ао;W;20190819;000000;10.663;11.586;10.56;11.186;90042400;0
Система ао;W;20190826;000000;11.1;11.68;10.971;11.63;62078600;0
Система ао;W;20190902;000000;11.64;12.65;11.407;12.416;137203400;0
Система ао;W;20190909;000000;12.59;12.65;12.007;12.508;111249300;0
Система ао;W;20190916;000000;12.513;13.646;12.354;12.606;254990200;0
Система ао;W;20190923;000000;12.606;12.993;12.464;12.905;88931800;0
Система ао;W;20190930;000000;12.84;12.949;12.1;12.21;83522000;0
Система ао;W;20191007;000000;12.367;12.772;12.221;12.479;76542200;0
Система ао;W;20191014;000000;12.483;13.623;12.412;13.493;136271300;0
Система ао;W;20191021;000000;13.528;14.069;13.12;13.649;168817800;0
Система ао;W;20191028;000000;13.752;14.764;13.7;14.64;154932700;0
Система ао;W;20191104;000000;14.71;15;14.34;14.888;79277800;0
Система ао;W;20191111;000000;14.875;15.39;14.655;15.257;94348400;0
Система ао;W;20191118;000000;15.241;16.5;15.241;16.12;216711400;0
Система ао;W;20191125;000000;16.27;16.285;14.85;15;175711600;0
Система ао;W;20191202;000000;14.975;15.75;14.975;15.372;125860600;0
Система ао;W;20191209;000000;15.483;15.483;14.905;15.015;94268100;0
Система ао;W;20191216;000000;15.105;15.3;14.95;14.972;105497400;0
Система ао;W;20191223;000000;15.02;15.237;14.956;15.15;48006200;0
Система ао;W;20191230;000000;15.15;15.377;15.068;15.134;22914800;0
Система ао;W;20200106;000000;15.08;15.3;14.9;15.047;49677700;0
Система ао;W;20200113;000000;15.047;16.351;15.047;16.07;201992300;0
Система ао;W;20200120;000000;16.15;18.262;15.7;18.04;326664000;0
Система ао;W;20200127;000000;17.774;18.66;17.105;18.317;188331100;0
Система ао;W;20200203;000000;18.11;18.758;17.841;18.443;103281900;0
Система ао;W;20200210;000000;18.4;19.77;18.05;18.998;128926400;0
Система ао;W;20200217;000000;19;19.43;17.913;18.48;120536800;0
Система ао;W;20200224;000000;18.2;18.581;15.65;16.035;139168600;0
Система ао;W;20200302;000000;16.85;17.504;14.77;14.982;260850200;0
Система ао;W;20200309;000000;13.484;14.585;10.55;11.474;327304000;0
Система ао;W;20200316;000000;11.1;13.498;10.354;12.48;401288200;0
Система ао;W;20200323;000000;11.861;13.476;11.762;12.16;345423800;0
Система ао;W;20200330;000000;11.834;13.475;11.834;13.304;273241800;0
Система ао;W;20200406;000000;13.509;14.779;13.45;14.33;321632800;0
Система ао;W;20200413;000000;14.4;14.444;12.865;13.327;228530000;0
Система ао;W;20200420;000000;13.33;14.44;13.213;13.505;255087400;0
Система ао;W;20200427;000000;13.51;14.498;13.505;14.45;150163900;0
Система ао;W;20200504;000000;14.281;14.641;13.92;14.485;91115300;0
Система ао;W;20200511;000000;14.55;14.59;13.74;14;87645000;0
Система ао;W;20200518;000000;14.036;15.17;14.001;14.488;211443800;0
Система ао;W;20200525;000000;14.599;15.557;14.537;15.3;174812900;0
Система ао;W;20200601;000000;15.387;17.411;15.255;16.941;347438100;0
Система ао;W;20200608;000000;17.089;17.298;15.962;16.11;152567600;0
Система ао;W;20200615;000000;15.711;17.64;15.562;16.785;231104100;0
Система ао;W;20200622;000000;16.78;17.342;16.61;17.235;85191300;0
Система ао;W;20200629;000000;17.3;17.63;16.924;17.256;120305600;0
Система ао;W;20200706;000000;17.4;18.359;17.205;17.717;190637300;0
Система ао;W;20200713;000000;17.687;18.52;17.393;18.41;94012000;0
Система ао;W;20200720;000000;18.37;19.52;18.211;18.898;126683900;0
Система ао;W;20200727;000000;18.752;19.977;18.737;19.758;113486100;0
Система ао;W;20200803;000000;19.792;21.374;16.503;20.116;167743200;0
Система ао;W;20200810;000000;20.1;22.761;19.934;21.747;633243800;0
Система ао;W;20200817;000000;21.951;21.998;20.375;20.7;218539800;0
Система ао;W;20200824;000000;20.751;21.72;20.751;21.297;128695000;0
Система ао;W;20200831;000000;21.401;21.9;20.249;20.719;208777100;0
Система ао;W;20200907;000000;20.551;21.076;20.073;20.95;111590300;0
Система ао;W;20200914;000000;21.041;21.538;20.55;20.698;135310100;0
Система ао;W;20200921;000000;20.745;22.758;19.81;21.152;300841800;0
Система ао;W;20200928;000000;21.3;23.38;20.463;23.2;354139500;0
Система ао;W;20201005;000000;23.35;24.117;22.76;23.511;241742200;0
Система ао;W;20201012;000000;23.42;26.9;23.42;24.873;500821800;0
Система ао;W;20201019;000000;25.271;25.948;24.85;25.57;163910900;0
Система ао;W;20201026;000000;25.712;25.789;23.888;25.23;209411100;0
Система ао;W;20201102;000000;25.001;26.84;24.734;26.8;236237200;0
Система ао;W;20201109;000000;26.95;33.7;26.73;32.48;663821700;0
Система ао;W;20201116;000000;32.747;33.47;30.806;33.43;517702100;0
Система ао;W;20201123;000000;33.58;34.479;29.752;30.89;864172500;0
Система ао;W;20201130;000000;30.801;31.156;29.413;29.794;412294900;0
Система ао;W;20201207;000000;29.95;30.033;27.533;27.772;379458900;0
Система ао;W;20201214;000000;27.8;29.49;27.042;28.293;422933600;0
Система ао;W;20201221;000000;28.421;28.997;27.08;28.379;191076800;0
Система ао;W;20201228;000000;28.45;29.248;28.084;28.711;131036700;0
Система ао;W;20210104;000000;28.9;29.797;28.752;29.437;123684100;0
Система ао;W;20210111;000000;29.306;31.63;29.005;30.955;368383000;0
Система ао;W;20210118;000000;31.077;32.53;30.011;31.542;339581100;0
Система ао;W;20210125;000000;31.8;33.25;31;31.458;345554600;0
Система ао;W;20210201;000000;31.6;35.06;31.438;34.992;341342100;0
Система ао;W;20210208;000000;35.135;36.297;33.83;35.15;298564000;0
Система ао;W;20210215;000000;35.6;36.685;34.601;36.656;233028400;0
Система ао;W;20210222;000000;36.7;37.01;34.61;35.02;163489400;0
Система ао;W;20210301;000000;35.591;35.9;34.112;34.667;171692500;0
Система ао;W;20210308;000000;34.56;36.124;33.775;35.89;129614500;0
Система ао;W;20210315;000000;35.655;36.17;34.067;34.481;149574200;0
Система ао;W;20210322;000000;34.441;34.663;33.702;34.531;98470400;0
Система ао;W;20210329;000000;34.545;35.65;33.953;35.298;138033800;0
Система ао;W;20210405;000000;35.3;36.694;34.267;36.306;217802900;0
Система ао;W;20210412;000000;36.3;37.976;36.061;36.71;251258400;0
Система ао;W;20210419;000000;36.748;37.057;34.61;35.668;262331800;0
Система ао;W;20210426;000000;35.8;36.096;32.7;34.01;227531800;0
Система ао;W;20210503;000000;34.12;34.54;33.288;33.8;119850900;0
Система ао;W;20210510;000000;33.86;33.86;32.055;32.36;134502400;0
Система ао;W;20210517;000000;32.355;33.368;31.28;32.384;205209300;0
Система ао;W;20210524;000000;32.65;32.97;30.32;31.82;246669900;0
Система ао;W;20210531;000000;31.849;32.548;31.304;31.91;193551500;0
Система ао;W;20210607;000000;31.91;32.9;31.9;32.303;125010200;0
Система ао;W;20210614;000000;32.337;33.288;30.825;31.179;177047500;0
Система ао;W;20210621;000000;31.02;31.78;30.49;30.93;129405700;0
Система ао;W;20210628;000000;31.1;32.062;30.72;31.707;183479800;0
Система ао;W;20210705;000000;31.76;32.172;30.781;31.172;127129900;0
Система ао;W;20210712;000000;31.24;31.259;30.014;30.076;102663700;0
Система ао;W;20210719;000000;30.001;30.15;28.781;29.887;157963000;0
Система ао;W;20210726;000000;29.946;30.529;29.352;29.661;146734600;0
Система ао;W;20210802;000000;29.508;30.025;29.219;29.592;119966200;0
Система ао;W;20210809;000000;29.5;29.84;29.251;29.435;96479900;0
Система ао;W;20210816;000000;29.33;29.483;28.425;28.5;97353000;0
